year,month,dom,hour,min,sec,kp,infi,algeo,apgeo,algsm,apgsm,algse,apgse,tag,rig,zen,azi
2018,5,4,18,0,0,1,1,-12.15,9.847,-4.306,103.5,-25.5,104.9,NAIN,1603,0,0
2018,5,4,18,0,0,1,1,-12.15,9.741,-4.331,103.4,-25.54,104.8,NAIN,1607,0,0
2018,5,4,18,0,0,1,1,-12.16,9.639,-4.359,103.3,-25.57,104.7,NAIN,1611,0,0
2018,5,4,18,0,0,1,1,-12.16,9.539,-4.389,103.2,-25.61,104.6,NAIN,1616,0,0
2018,5,4,18,0,0,1,1,-12.17,9.443,-4.42,103.1,-25.65,104.5,NAIN,1620,0,0
2018,5,4,18,0,0,1,1,-12.18,9.351,-4.451,103,-25.69,104.4,NAIN,1624,0,0
2018,5,4,18,0,0,1,1,-12.18,9.262,-4.483,102.9,-25.73,104.3,NAIN,1628,0,0
2018,5,4,18,0,0,1,1,-12.19,9.176,-4.513,102.8,-25.77,104.2,NAIN,1633,0,0
2018,5,4,18,0,0,1,1,-12.2,9.094,-4.543,102.8,-25.8,104.2,NAIN,1637,0,0
2018,5,4,18,0,0,1,1,-12.21,9.017,-4.571,102.7,-25.84,104.1,NAIN,1641,0,0
2018,5,4,18,0,0,1,1,-12.22,8.942,-4.596,102.6,-25.87,104,NAIN,1646,0,0
2018,5,4,18,0,0,1,1,-12.22,8.872,-4.619,102.6,-25.9,103.9,NAIN,1650,0,0
2018,5,4,18,0,0,1,1,-12.23,8.805,-4.638,102.5,-25.92,103.9,NAIN,1654,0,0
2018,5,4,18,0,0,1,1,-12.23,8.742,-4.654,102.4,-25.94,103.8,NAIN,1658,0,0
2018,5,4,18,0,0,1,1,-12.22,8.683,-4.666,102.4,-25.96,103.7,NAIN,1663,0,0
2018,5,4,18,0,0,1,1,-12.22,8.627,-4.673,102.3,-25.97,103.7,NAIN,1667,0,0
2018,5,4,18,0,0,1,1,-12.2,8.574,-4.676,102.3,-25.98,103.6,NAIN,1671,0,0
2018,5,4,18,0,0,1,1,-12.19,8.525,-4.673,102.2,-25.98,103.6,NAIN,1676,0,0
2018,5,4,18,0,0,1,1,-12.17,8.479,-4.665,102.2,-25.98,103.5,NAIN,1680,0,0
2018,5,4,18,0,0,1,1,-12.17,8.237,-4.731,101.9,-26.06,103.3,NAIN,1684,0,0
2018,5,4,18,0,0,1,1,-12.14,8.197,-4.712,101.9,-26.05,103.2,NAIN,1688,0,0
2018,5,4,18,0,0,1,1,-12.11,8.159,-4.687,101.8,-26.03,103.2,NAIN,1693,0,0
2018,5,4,18,0,0,1,1,-12.06,8.124,-4.656,101.8,-26,103.1,NAIN,1697,0,0
2018,5,4,18,0,0,1,1,-12.02,8.091,-4.619,101.8,-25.97,103.1,NAIN,1701,0,0
2018,5,4,18,0,0,1,1,-11.96,8.059,-4.576,101.7,-25.93,103,NAIN,1706,0,0
2018,5,4,18,0,0,1,1,-11.91,8.029,-4.527,101.7,-25.88,103,NAIN,1710,0,0
2018,5,4,18,0,0,1,1,-11.84,8.001,-4.473,101.6,-25.83,102.9,NAIN,1714,0,0
2018,5,4,18,0,0,1,1,-11.77,7.974,-4.412,101.6,-25.77,102.8,NAIN,1718,0,0
2018,5,4,18,0,0,1,1,-11.73,7.752,-4.425,101.4,-25.81,102.6,NAIN,1723,0,0
2018,5,4,18,0,0,1,1,-11.64,7.727,-4.353,101.3,-25.74,102.5,NAIN,1727,0,0
2018,5,4,18,0,0,1,1,-11.56,7.702,-4.275,101.3,-25.66,102.5,NAIN,1731,0,0
