year,month,dom,hour,min,sec,kp,infi,algeo,apgeo,algsm,apgsm,algse,apgse,tag,rig,zen,azi
2018,5,4,18,0,0,1,1,24.87,122.5,34.94,221.7,47.28,205.6,MTWA,2121,0,0
2018,5,4,18,0,0,1,1,25.65,119.8,36.34,219,47.63,201.8,MTWA,2125,0,0
2018,5,4,18,0,0,1,1,26.15,117.2,37.42,216.4,47.69,198.3,MTWA,2130,0,0
2018,5,4,18,0,0,1,1,26.52,114.8,38.32,213.8,47.57,195,MTWA,2134,0,0
2018,5,4,18,0,0,1,1,26.77,112.4,39.06,211.3,47.31,191.9,MTWA,2138,0,0
2018,5,4,18,0,0,1,1,26.96,110.1,39.73,208.7,46.95,188.9,MTWA,2142,0,0
2018,5,4,18,0,0,1,1,26.96,107.9,40.15,206.3,46.43,186.2,MTWA,2147,0,0
2018,5,4,18,0,0,1,1,26.91,105.9,40.49,203.9,45.85,183.7,MTWA,2151,0,0
2018,5,4,18,0,0,1,1,26.77,103.9,40.7,201.7,45.18,181.4,MTWA,2155,0,0
2018,5,4,18,0,0,1,1,26.54,102.1,40.78,199.5,44.45,179.3,MTWA,2160,0,0
2018,5,4,18,0,0,1,1,26.27,100.3,40.8,197.4,43.67,177.3,MTWA,2164,0,0
2018,5,4,18,0,0,1,1,25.94,98.65,40.72,195.3,42.85,175.6,MTWA,2168,0,0
2018,5,4,18,0,0,1,1,25.57,97.05,40.59,193.4,42.01,173.9,MTWA,2172,0,0
2018,5,4,18,0,0,1,1,25.15,95.54,40.38,191.5,41.15,172.4,MTWA,2177,0,0
2018,5,4,18,0,0,1,1,24.7,94.13,40.11,189.8,40.27,171,MTWA,2181,0,0
2018,5,4,18,0,0,1,1,24.23,92.76,39.81,188.1,39.38,169.7,MTWA,2185,0,0
2018,5,4,18,0,0,1,1,23.74,91.47,39.46,186.5,38.49,168.5,MTWA,2190,0,0
2018,5,4,18,0,0,1,1,23.22,90.21,39.08,184.9,37.59,167.4,MTWA,2194,0,0
2018,5,4,18,0,0,1,1,22.69,89.04,38.67,183.5,36.7,166.4,MTWA,2198,0,0
2018,5,4,18,0,0,1,1,22.15,87.9,38.23,182.1,35.81,165.4,MTWA,2202,0,0
2018,5,4,18,0,0,1,1,21.61,86.84,37.78,180.8,34.93,164.6,MTWA,2207,0,0
2018,5,4,18,0,0,1,1,21.06,85.82,37.31,179.5,34.07,163.8,MTWA,2211,0,0
2018,5,4,18,0,0,1,1,20.5,84.8,36.82,178.3,33.19,163,MTWA,2215,0,0
2018,5,4,18,0,0,1,1,19.94,83.85,36.33,177.1,32.34,162.2,MTWA,2220,0,0
2018,5,4,18,0,0,1,1,19.4,82.97,35.85,176.1,31.53,161.6,MTWA,2224,0,0
2018,5,4,18,0,0,1,1,18.85,82.08,35.34,175,30.69,160.9,MTWA,2228,0,0
2018,5,4,18,0,0,1,1,18.32,81.25,34.85,174,29.9,160.3,MTWA,2232,0,0
2018,5,4,18,0,0,1,1,17.76,80.41,34.33,173,29.09,159.7,MTWA,2237,0,0
2018,5,4,18,0,0,1,1,17.23,79.63,33.84,172.1,28.31,159.1,MTWA,2241,0,0
2018,5,4,18,0,0,1,1,16.71,78.86,33.34,171.2,27.55,158.6,MTWA,2245,0,0
2018,5,4,18,0,0,1,1,16.21,78.16,32.86,170.3,26.83,158.1,MTWA,2250,0,0
2018,5,4,18,0,0,1,1,15.7,77.43,32.37,169.5,26.08,157.6,MTWA,2254,0,0
2018,5,4,18,0,0,1,1,15.21,76.75,31.9,168.7,25.38,157.1,MTWA,2258,0,0
2018,5,4,18,0,0,1,1,14.73,76.09,31.43,167.9,24.7,156.7,MTWA,2262,0,0
2018,5,4,18,0,0,1,1,14.26,75.45,30.97,167.2,24.03,156.3,MTWA,2267,0,0
2018,5,4,18,0,0,1,1,13.8,74.82,30.52,166.5,23.36,155.8,MTWA,2271,0,0
2018,5,4,18,0,0,1,1,13.34,74.2,30.07,165.8,22.71,155.4,MTWA,2275,0,0
2018,5,4,18,0,0,1,1,12.89,73.6,29.62,165.1,22.07,155,MTWA,2280,0,0
2018,5,4,18,0,0,1,1,12.49,73.05,29.21,164.5,21.49,154.7,MTWA,2284,0,0
2018,5,4,18,0,0,1,1,12.05,72.47,28.78,163.9,20.87,154.3,MTWA,2288,0,0
2018,5,4,18,0,0,1,1,11.66,71.94,28.38,163.3,20.31,153.9,MTWA,2292,0,0
2018,5,4,18,0,0,1,1,11.24,71.38,27.96,162.6,19.71,153.6,MTWA,2297,0,0
2018,5,4,18,0,0,1,1,10.86,70.88,27.58,162.1,19.17,153.3,MTWA,2301,0,0
2018,5,4,18,0,0,1,1,10.5,70.38,27.2,161.5,18.64,152.9,MTWA,2305,0,0
2018,5,4,18,0,0,1,1,10.14,69.89,26.83,161,18.13,152.6,MTWA,2310,0,0
2018,5,4,18,0,0,1,1,9.786,69.42,26.47,160.5,17.62,152.3,MTWA,2314,0,0
2018,5,4,18,0,0,1,1,9.402,68.91,26.08,160,17.08,152,MTWA,2318,0,0
2018,5,4,18,0,0,1,1,9.105,68.5,25.77,159.5,16.64,151.7,MTWA,2322,0,0
2018,5,4,18,0,0,1,1,8.776,68.05,25.43,159,16.17,151.4,MTWA,2327,0,0
2018,5,4,18,0,0,1,1,8.454,67.61,25.1,158.6,15.7,151.1,MTWA,2331,0,0
2018,5,4,18,0,0,1,1,8.139,67.18,24.77,158.1,15.25,150.8,MTWA,2335,0,0
2018,5,4,18,0,0,1,1,7.831,66.76,24.45,157.7,14.8,150.6,MTWA,2340,0,0
2018,5,4,18,0,0,1,1,7.529,66.35,24.13,157.2,14.37,150.3,MTWA,2344,0,0
2018,5,4,18,0,0,1,1,7.276,65.99,23.86,156.8,13.99,150.1,MTWA,2348,0,0
2018,5,4,18,0,0,1,1,6.988,65.59,23.56,156.4,13.57,149.8,MTWA,2352,0,0
2018,5,4,18,0,0,1,1,6.704,65.2,23.26,156,13.16,149.5,MTWA,2357,0,0
2018,5,4,18,0,0,1,1,6.472,64.86,23.01,155.7,12.82,149.3,MTWA,2361,0,0
2018,5,4,18,0,0,1,1,6.2,64.49,22.72,155.3,12.42,149.1,MTWA,2365,0,0
2018,5,4,18,0,0,1,1,5.979,64.17,22.49,154.9,12.09,148.9,MTWA,2370,0,0
2018,5,4,18,0,0,1,1,5.718,63.81,22.21,154.6,11.72,148.6,MTWA,2374,0,0
2018,5,4,18,0,0,1,1,5.508,63.5,21.98,154.2,11.4,148.4,MTWA,2378,0,0
2018,5,4,18,0,0,1,1,5.257,63.15,21.72,153.9,11.04,148.2,MTWA,2382,0,0
2018,5,4,18,0,0,1,1,5.056,62.86,21.5,153.6,10.74,148,MTWA,2387,0,0
2018,5,4,18,0,0,1,1,4.815,62.53,21.24,153.2,10.39,147.8,MTWA,2391,0,0
2018,5,4,18,0,0,1,1,4.624,62.24,21.03,153,10.1,147.6,MTWA,2395,0,0
2018,5,4,18,0,0,1,1,4.39,61.93,20.78,152.6,9.762,147.4,MTWA,2400,0,0
2018,5,4,18,0,0,1,1,4.208,61.66,20.58,152.4,9.489,147.2,MTWA,2404,0,0
2018,5,4,18,0,0,1,1,4.029,61.39,20.39,152.1,9.221,147.1,MTWA,2408,0,0
2018,5,4,18,0,0,1,1,3.806,61.09,20.15,151.8,8.9,146.9,MTWA,2412,0,0
2018,5,4,18,0,0,1,1,3.635,60.84,19.96,151.5,8.644,146.7,MTWA,2417,0,0
2018,5,4,18,0,0,1,1,3.467,60.6,19.78,151.3,8.393,146.5,MTWA,2421,0,0
2018,5,4,18,0,0,1,1,3.254,60.31,19.54,151,8.087,146.4,MTWA,2425,0,0
2018,5,4,18,0,0,1,1,3.092,60.08,19.37,150.8,7.846,146.2,MTWA,2430,0,0
2018,5,4,18,0,0,1,1,2.933,59.85,19.19,150.5,7.61,146.1,MTWA,2434,0,0
2018,5,4,18,0,0,1,1,2.776,59.62,19.02,150.3,7.378,145.9,MTWA,2438,0,0
2018,5,4,18,0,0,1,1,2.574,59.36,18.8,150,7.09,145.7,MTWA,2442,0,0
2018,5,4,18,0,0,1,1,2.422,59.15,18.63,149.8,6.866,145.6,MTWA,2447,0,0
2018,5,4,18,0,0,1,1,2.273,58.94,18.47,149.6,6.647,145.5,MTWA,2451,0,0
2018,5,4,18,0,0,1,1,2.125,58.73,18.31,149.4,6.431,145.3,MTWA,2455,0,0
2018,5,4,18,0,0,1,1,1.931,58.49,18.09,149.2,6.158,145.2,MTWA,2460,0,0
2018,5,4,18,0,0,1,1,1.788,58.3,17.94,149,5.949,145.1,MTWA,2464,0,0
2018,5,4,18,0,0,1,1,1.645,58.11,17.78,148.8,5.743,145,MTWA,2468,0,0
2018,5,4,18,0,0,1,1,1.505,57.92,17.63,148.6,5.54,144.8,MTWA,2472,0,0
2018,5,4,18,0,0,1,1,1.366,57.74,17.47,148.4,5.34,144.7,MTWA,2477,0,0
2018,5,4,18,0,0,1,1,1.178,57.52,17.27,148.2,5.081,144.6,MTWA,2481,0,0
2018,5,4,18,0,0,1,1,1.042,57.34,17.12,148,4.886,144.5,MTWA,2485,0,0
2018,5,4,18,0,0,1,1,0.9058,57.17,16.97,147.9,4.694,144.4,MTWA,2490,0,0
2018,5,4,18,0,0,1,1,0.7711,57,16.82,147.7,4.503,144.3,MTWA,2494,0,0
2018,5,4,18,0,0,1,1,0.6368,56.83,16.67,147.6,4.315,144.2,MTWA,2498,0,0
2018,5,4,18,0,0,1,1,0.5036,56.67,16.52,147.4,4.129,144.1,MTWA,2502,0,0
2018,5,4,18,0,0,1,1,0.3706,56.51,16.38,147.2,3.944,144,MTWA,2507,0,0
2018,5,4,18,0,0,1,1,0.1884,56.32,16.18,147.1,3.699,143.9,MTWA,2511,0,0
2018,5,4,18,0,0,1,1,0.05627,56.16,16.04,146.9,3.518,143.8,MTWA,2515,0,0
2018,5,4,18,0,0,1,1,-0.07523,56.01,15.89,146.8,3.338,143.7,MTWA,2520,0,0
2018,5,4,18,0,0,1,1,-0.2065,55.87,15.75,146.6,3.159,143.6,MTWA,2524,0,0
2018,5,4,18,0,0,1,1,-0.338,55.72,15.6,146.5,2.982,143.5,MTWA,2528,0,0
2018,5,4,18,0,0,1,1,-0.469,55.58,15.46,146.4,2.805,143.5,MTWA,2532,0,0
2018,5,4,18,0,0,1,1,-0.6005,55.44,15.32,146.2,2.629,143.4,MTWA,2537,0,0
2018,5,4,18,0,0,1,1,-0.7822,55.26,15.12,146.1,2.392,143.3,MTWA,2541,0,0
2018,5,4,18,0,0,1,1,-0.9139,55.13,14.98,145.9,2.217,143.2,MTWA,2545,0,0
2018,5,4,18,0,0,1,1,-1.045,54.99,14.83,145.8,2.044,143.1,MTWA,2550,0,0
2018,5,4,18,0,0,1,1,-1.177,54.86,14.69,145.7,1.871,143.1,MTWA,2554,0,0
2018,5,4,18,0,0,1,1,-1.31,54.73,14.55,145.6,1.697,143,MTWA,2558,0,0
2018,5,4,18,0,0,1,1,-1.443,54.6,14.4,145.4,1.525,142.9,MTWA,2562,0,0
2018,5,4,18,0,0,1,1,-1.576,54.48,14.26,145.3,1.352,142.9,MTWA,2567,0,0
2018,5,4,18,0,0,1,1,-1.709,54.35,14.11,145.2,1.18,142.8,MTWA,2571,0,0
2018,5,4,18,0,0,1,1,-1.895,54.19,13.91,145.1,0.9447,142.7,MTWA,2575,0,0
2018,5,4,18,0,0,1,1,-2.03,54.06,13.76,144.9,0.7724,142.7,MTWA,2579,0,0
2018,5,4,18,0,0,1,1,-2.165,53.94,13.62,144.8,0.6,142.6,MTWA,2584,0,0
2018,5,4,18,0,0,1,1,-2.301,53.82,13.47,144.7,0.4271,142.6,MTWA,2588,0,0
2018,5,4,18,0,0,1,1,-2.438,53.7,13.32,144.6,0.2542,142.5,MTWA,2592,0,0
2018,5,4,18,0,0,1,1,-2.576,53.58,13.17,144.5,0.08052,142.5,MTWA,2597,0,0
2018,5,4,18,0,0,1,1,-2.714,53.46,13.02,144.4,-0.09314,142.4,MTWA,2601,0,0
2018,5,4,18,0,0,1,1,-2.854,53.35,12.87,144.3,-0.2677,142.3,MTWA,2605,0,0
2018,5,4,18,0,0,1,1,-3.045,53.19,12.67,144.2,-0.5057,142.3,MTWA,2609,0,0
2018,5,4,18,0,0,1,1,-3.185,53.07,12.52,144,-0.6809,142.2,MTWA,2614,0,0
2018,5,4,18,0,0,1,1,-3.327,52.95,12.36,143.9,-0.8572,142.2,MTWA,2618,0,0
2018,5,4,18,0,0,1,1,-3.469,52.84,12.21,143.8,-1.034,142.1,MTWA,2622,0,0
2018,5,4,18,0,0,1,1,-3.613,52.72,12.06,143.7,-1.211,142.1,MTWA,2627,0,0
2018,5,4,18,0,0,1,1,-3.757,52.61,11.9,143.6,-1.389,142,MTWA,2631,0,0
2018,5,4,18,0,0,1,1,-3.902,52.49,11.74,143.5,-1.569,142,MTWA,2635,0,0
2018,5,4,18,0,0,1,1,-4.1,52.33,11.53,143.4,-1.812,141.9,MTWA,2639,0,0
2018,5,4,18,0,0,1,1,-4.246,52.22,11.37,143.3,-1.992,141.9,MTWA,2644,0,0
2018,5,4,18,0,0,1,1,-4.394,52.1,11.21,143.2,-2.174,141.8,MTWA,2648,0,0
2018,5,4,18,0,0,1,1,-4.542,51.98,11.06,143.1,-2.356,141.8,MTWA,2652,0,0
2018,5,4,18,0,0,1,1,-4.691,51.87,10.89,143,-2.54,141.7,MTWA,2657,0,0
2018,5,4,18,0,0,1,1,-4.841,51.75,10.73,142.9,-2.724,141.7,MTWA,2661,0,0
2018,5,4,18,0,0,1,1,-4.992,51.63,10.57,142.8,-2.909,141.6,MTWA,2665,0,0
2018,5,4,18,0,0,1,1,-5.196,51.47,10.35,142.6,-3.159,141.6,MTWA,2669,0,0
2018,5,4,18,0,0,1,1,-5.348,51.35,10.19,142.5,-3.346,141.5,MTWA,2674,0,0
2018,5,4,18,0,0,1,1,-5.501,51.23,10.02,142.4,-3.534,141.5,MTWA,2678,0,0
2018,5,4,18,0,0,1,1,-5.655,51.11,9.856,142.3,-3.723,141.4,MTWA,2682,0,0
2018,5,4,18,0,0,1,1,-5.809,50.99,9.689,142.2,-3.913,141.4,MTWA,2687,0,0
2018,5,4,18,0,0,1,1,-5.964,50.87,9.521,142.1,-4.104,141.3,MTWA,2691,0,0
2018,5,4,18,0,0,1,1,-6.172,50.7,9.296,142,-4.36,141.2,MTWA,2695,0,0
2018,5,4,18,0,0,1,1,-6.328,50.58,9.127,141.9,-4.552,141.2,MTWA,2699,0,0
2018,5,4,18,0,0,1,1,-6.485,50.45,8.958,141.8,-4.746,141.1,MTWA,2704,0,0
2018,5,4,18,0,0,1,1,-6.642,50.32,8.787,141.7,-4.94,141.1,MTWA,2708,0,0
2018,5,4,18,0,0,1,1,-6.8,50.19,8.616,141.5,-5.135,141,MTWA,2712,0,0
2018,5,4,18,0,0,1,1,-7.01,50.02,8.388,141.4,-5.396,141,MTWA,2717,0,0
2018,5,4,18,0,0,1,1,-7.169,49.89,8.216,141.3,-5.593,140.9,MTWA,2721,0,0
2018,5,4,18,0,0,1,1,-7.327,49.76,8.043,141.2,-5.791,140.8,MTWA,2725,0,0
2018,5,4,18,0,0,1,1,-7.486,49.63,7.87,141.1,-5.989,140.8,MTWA,2729,0,0
2018,5,4,18,0,0,1,1,-7.645,49.49,7.696,140.9,-6.188,140.7,MTWA,2734,0,0
2018,5,4,18,0,0,1,1,-7.857,49.32,7.465,140.8,-6.453,140.7,MTWA,2738,0,0
2018,5,4,18,0,0,1,1,-8.017,49.18,7.291,140.7,-6.654,140.6,MTWA,2742,0,0
2018,5,4,18,0,0,1,1,-8.176,49.04,7.116,140.6,-6.855,140.5,MTWA,2747,0,0
2018,5,4,18,0,0,1,1,-8.336,48.9,6.942,140.4,-7.057,140.5,MTWA,2751,0,0
2018,5,4,18,0,0,1,1,-8.495,48.76,6.766,140.3,-7.26,140.4,MTWA,2755,0,0
2018,5,4,18,0,0,1,1,-8.707,48.57,6.534,140.2,-7.527,140.3,MTWA,2759,0,0
2018,5,4,18,0,0,1,1,-8.866,48.43,6.359,140,-7.73,140.3,MTWA,2764,0,0
2018,5,4,18,0,0,1,1,-9.025,48.28,6.184,139.9,-7.934,140.2,MTWA,2768,0,0
2018,5,4,18,0,0,1,1,-9.184,48.13,6.008,139.8,-8.138,140.1,MTWA,2772,0,0
2018,5,4,18,0,0,1,1,-9.343,47.98,5.833,139.7,-8.343,140,MTWA,2777,0,0
2018,5,4,18,0,0,1,1,-9.552,47.79,5.601,139.5,-8.612,139.9,MTWA,2781,0,0
2018,5,4,18,0,0,1,1,-9.71,47.63,5.425,139.4,-8.817,139.9,MTWA,2785,0,0
2018,5,4,18,0,0,1,1,-9.867,47.48,5.251,139.2,-9.022,139.8,MTWA,2789,0,0
2018,5,4,18,0,0,1,1,-10.02,47.32,5.076,139.1,-9.228,139.7,MTWA,2794,0,0
2018,5,4,18,0,0,1,1,-10.23,47.12,4.845,138.9,-9.498,139.6,MTWA,2798,0,0
2018,5,4,18,0,0,1,1,-10.39,46.96,4.671,138.8,-9.703,139.5,MTWA,2802,0,0
2018,5,4,18,0,0,1,1,-10.54,46.8,4.497,138.6,-9.909,139.4,MTWA,2807,0,0
2018,5,4,18,0,0,1,1,-10.7,46.64,4.324,138.5,-10.11,139.4,MTWA,2811,0,0
2018,5,4,18,0,0,1,1,-10.85,46.47,4.152,138.4,-10.32,139.3,MTWA,2815,0,0
2018,5,4,18,0,0,1,1,-11.05,46.26,3.923,138.2,-10.59,139.2,MTWA,2819,0,0
2018,5,4,18,0,0,1,1,-11.2,46.09,3.752,138,-10.79,139.1,MTWA,2824,0,0
2018,5,4,18,0,0,1,1,-11.35,45.92,3.581,137.9,-11,139,MTWA,2828,0,0
2018,5,4,18,0,0,1,1,-11.5,45.75,3.411,137.8,-11.2,138.9,MTWA,2832,0,0
2018,5,4,18,0,0,1,1,-11.7,45.54,3.186,137.6,-11.47,138.8,MTWA,2837,0,0
2018,5,4,18,0,0,1,1,-11.85,45.36,3.018,137.4,-11.67,138.7,MTWA,2841,0,0
2018,5,4,18,0,0,1,1,-11.99,45.19,2.85,137.3,-11.88,138.6,MTWA,2845,0,0
2018,5,4,18,0,0,1,1,-12.14,45.01,2.684,137.1,-12.08,138.5,MTWA,2849,0,0
2018,5,4,18,0,0,1,1,-12.33,44.78,2.462,136.9,-12.35,138.3,MTWA,2854,0,0
2018,5,4,18,0,0,1,1,-12.47,44.6,2.298,136.8,-12.55,138.2,MTWA,2858,0,0
2018,5,4,18,0,0,1,1,-12.61,44.42,2.134,136.6,-12.75,138.1,MTWA,2862,0,0
2018,5,4,18,0,0,1,1,-12.75,44.24,1.972,136.5,-12.95,138,MTWA,2867,0,0
2018,5,4,18,0,0,1,1,-12.94,44.01,1.755,136.3,-13.21,137.9,MTWA,2871,0,0
2018,5,4,18,0,0,1,1,-13.07,43.82,1.595,136.1,-13.41,137.8,MTWA,2875,0,0
2018,5,4,18,0,0,1,1,-13.21,43.63,1.436,135.9,-13.61,137.7,MTWA,2879,0,0
2018,5,4,18,0,0,1,1,-13.34,43.44,1.279,135.8,-13.8,137.5,MTWA,2884,0,0
2018,5,4,18,0,0,1,1,-13.47,43.25,1.122,135.6,-14,137.4,MTWA,2888,0,0
2018,5,4,18,0,0,1,1,-13.65,43.02,0.9127,135.4,-14.25,137.3,MTWA,2892,0,0
2018,5,4,18,0,0,1,1,-13.78,42.82,0.7589,135.2,-14.45,137.2,MTWA,2897,0,0
2018,5,4,18,0,0,1,1,-13.91,42.63,0.6069,135.1,-14.64,137,MTWA,2901,0,0
2018,5,4,18,0,0,1,1,-14.03,42.43,0.4559,134.9,-14.83,136.9,MTWA,2905,0,0
2018,5,4,18,0,0,1,1,-14.2,42.19,0.2525,134.7,-15.08,136.8,MTWA,2909,0,0
2018,5,4,18,0,0,1,1,-14.32,41.99,0.1049,134.5,-15.27,136.6,MTWA,2914,0,0
2018,5,4,18,0,0,1,1,-14.44,41.79,-0.04153,134.3,-15.46,136.5,MTWA,2918,0,0
2018,5,4,18,0,0,1,1,-14.56,41.59,-0.1861,134.2,-15.65,136.4,MTWA,2922,0,0
2018,5,4,18,0,0,1,1,-14.72,41.34,-0.3832,134,-15.89,136.2,MTWA,2927,0,0
2018,5,4,18,0,0,1,1,-14.83,41.14,-0.5245,133.8,-16.08,136.1,MTWA,2931,0,0
2018,5,4,18,0,0,1,1,-14.94,40.94,-0.6646,133.6,-16.26,135.9,MTWA,2935,0,0
2018,5,4,18,0,0,1,1,-15.05,40.74,-0.8027,133.4,-16.44,135.8,MTWA,2939,0,0
2018,5,4,18,0,0,1,1,-15.21,40.48,-0.9924,133.2,-16.68,135.6,MTWA,2944,0,0
2018,5,4,18,0,0,1,1,-15.31,40.28,-1.127,133,-16.86,135.5,MTWA,2948,0,0
2018,5,4,18,0,0,1,1,-15.42,40.07,-1.26,132.9,-17.03,135.3,MTWA,2952,0,0
2018,5,4,18,0,0,1,1,-15.56,39.82,-1.445,132.6,-17.27,135.2,MTWA,2957,0,0
2018,5,4,18,0,0,1,1,-15.66,39.61,-1.574,132.4,-17.44,135,MTWA,2961,0,0
2018,5,4,18,0,0,1,1,-15.76,39.4,-1.703,132.3,-17.62,134.9,MTWA,2965,0,0
2018,5,4,18,0,0,1,1,-15.85,39.19,-1.829,132.1,-17.78,134.7,MTWA,2969,0,0
2018,5,4,18,0,0,1,1,-15.99,38.93,-2.005,131.9,-18.01,134.5,MTWA,2974,0,0
2018,5,4,18,0,0,1,1,-16.08,38.72,-2.128,131.7,-18.18,134.4,MTWA,2978,0,0
2018,5,4,18,0,0,1,1,-16.17,38.51,-2.249,131.5,-18.34,134.2,MTWA,2982,0,0
2018,5,4,18,0,0,1,1,-16.26,38.3,-2.369,131.3,-18.51,134.1,MTWA,2986,0,0
2018,5,4,18,0,0,1,1,-16.39,38.04,-2.537,131.1,-18.73,133.9,MTWA,2991,0,0
2018,5,4,18,0,0,1,1,-16.47,37.83,-2.653,130.9,-18.89,133.7,MTWA,2995,0,0
2018,5,4,18,0,0,1,1,-16.55,37.62,-2.767,130.7,-19.05,133.6,MTWA,2999,0,0
2018,5,4,18,0,0,1,1,-16.63,37.41,-2.879,130.5,-19.2,133.4,MTWA,3004,0,0
2018,5,4,18,0,0,1,1,-16.75,37.15,-3.04,130.3,-19.42,133.2,MTWA,3008,0,0
2018,5,4,18,0,0,1,1,-16.83,36.93,-3.149,130.1,-19.57,133.1,MTWA,3012,0,0
2018,5,4,18,0,0,1,1,-16.9,36.72,-3.256,129.9,-19.72,132.9,MTWA,3016,0,0
2018,5,4,18,0,0,1,1,-16.97,36.51,-3.361,129.7,-19.87,132.7,MTWA,3021,0,0
2018,5,4,18,0,0,1,1,-17.09,36.25,-3.515,129.5,-20.08,132.5,MTWA,3025,0,0
2018,5,4,18,0,0,1,1,-17.15,36.04,-3.616,129.3,-20.22,132.4,MTWA,3029,0,0
2018,5,4,18,0,0,1,1,-17.22,35.82,-3.716,129.1,-20.37,132.2,MTWA,3034,0,0
2018,5,4,18,0,0,1,1,-17.28,35.61,-3.814,128.9,-20.51,132,MTWA,3038,0,0
2018,5,4,18,0,0,1,1,-17.39,35.35,-3.96,128.7,-20.71,131.8,MTWA,3042,0,0
2018,5,4,18,0,0,1,1,-17.45,35.14,-4.055,128.5,-20.85,131.7,MTWA,3046,0,0
2018,5,4,18,0,0,1,1,-17.5,34.93,-4.148,128.3,-20.98,131.5,MTWA,3051,0,0
2018,5,4,18,0,0,1,1,-17.56,34.71,-4.24,128.1,-21.12,131.3,MTWA,3055,0,0
2018,5,4,18,0,0,1,1,-17.66,34.45,-4.378,127.9,-21.31,131.1,MTWA,3059,0,0
2018,5,4,18,0,0,1,1,-17.71,34.24,-4.466,127.7,-21.44,131,MTWA,3064,0,0
2018,5,4,18,0,0,1,1,-17.76,34.03,-4.553,127.5,-21.57,130.8,MTWA,3068,0,0
2018,5,4,18,0,0,1,1,-17.81,33.82,-4.638,127.3,-21.7,130.6,MTWA,3072,0,0
2018,5,4,18,0,0,1,1,-17.9,33.56,-4.77,127.1,-21.88,130.4,MTWA,3076,0,0
2018,5,4,18,0,0,1,1,-17.94,33.35,-4.851,126.9,-22.01,130.2,MTWA,3081,0,0
2018,5,4,18,0,0,1,1,-17.99,33.14,-4.932,126.7,-22.13,130.1,MTWA,3085,0,0
2018,5,4,18,0,0,1,1,-18.03,32.93,-5.01,126.6,-22.25,129.9,MTWA,3089,0,0
2018,5,4,18,0,0,1,1,-18.11,32.67,-5.135,126.3,-22.43,129.7,MTWA,3094,0,0
2018,5,4,18,0,0,1,1,-18.15,32.47,-5.211,126.1,-22.54,129.5,MTWA,3098,0,0
2018,5,4,18,0,0,1,1,-18.19,32.26,-5.285,126,-22.66,129.3,MTWA,3102,0,0
2018,5,4,18,0,0,1,1,-18.22,32.06,-5.358,125.8,-22.77,129.2,MTWA,3106,0,0
2018,5,4,18,0,0,1,1,-18.3,31.8,-5.476,125.5,-22.94,128.9,MTWA,3111,0,0
2018,5,4,18,0,0,1,1,-18.33,31.59,-5.546,125.4,-23.05,128.8,MTWA,3115,0,0
2018,5,4,18,0,0,1,1,-18.36,31.39,-5.615,125.2,-23.16,128.6,MTWA,3119,0,0
2018,5,4,18,0,0,1,1,-18.39,31.19,-5.682,125,-23.27,128.4,MTWA,3124,0,0
2018,5,4,18,0,0,1,1,-18.46,30.93,-5.795,124.8,-23.43,128.2,MTWA,3128,0,0
2018,5,4,18,0,0,1,1,-18.49,30.73,-5.859,124.6,-23.54,128,MTWA,3132,0,0
2018,5,4,18,0,0,1,1,-18.52,30.53,-5.923,124.4,-23.64,127.9,MTWA,3136,0,0
2018,5,4,18,0,0,1,1,-18.54,30.34,-5.985,124.2,-23.74,127.7,MTWA,3141,0,0
2018,5,4,18,0,0,1,1,-18.6,30.08,-6.092,124,-23.9,127.5,MTWA,3145,0,0
2018,5,4,18,0,0,1,1,-18.63,29.89,-6.151,123.8,-24,127.3,MTWA,3149,0,0
2018,5,4,18,0,0,1,1,-18.65,29.69,-6.21,123.6,-24.09,127.1,MTWA,3154,0,0
2018,5,4,18,0,0,1,1,-18.67,29.49,-6.267,123.5,-24.19,126.9,MTWA,3158,0,0
2018,5,4,18,0,0,1,1,-18.69,29.3,-6.324,123.3,-24.28,126.8,MTWA,3162,0,0
2018,5,4,18,0,0,1,1,-18.71,29.11,-6.379,123.1,-24.38,126.6,MTWA,3166,0,0
2018,5,4,18,0,0,1,1,-18.69,28.97,-6.389,123,-24.42,126.5,MTWA,3171,0,0
2018,5,4,18,0,0,1,1,-18.68,28.83,-6.399,122.8,-24.46,126.3,MTWA,3175,0,0
2018,5,4,18,0,0,1,1,-18.66,28.7,-6.409,122.7,-24.49,126.2,MTWA,3179,0,0
2018,5,4,18,0,0,1,1,-18.64,28.56,-6.418,122.6,-24.53,126,MTWA,3184,0,0
2018,5,4,18,0,0,1,1,-18.62,28.43,-6.427,122.5,-24.57,125.9,MTWA,3188,0,0
2018,5,4,18,0,0,1,1,-18.61,28.3,-6.436,122.3,-24.6,125.8,MTWA,3192,0,0
2018,5,4,18,0,0,1,1,-18.62,28.11,-6.486,122.2,-24.69,125.6,MTWA,3196,0,0
2018,5,4,18,0,0,1,1,-18.6,27.98,-6.494,122,-24.73,125.5,MTWA,3201,0,0
2018,5,4,18,0,0,1,1,-18.58,27.85,-6.501,121.9,-24.76,125.3,MTWA,3205,0,0
2018,5,4,18,0,0,1,1,-18.57,27.72,-6.509,121.8,-24.79,125.2,MTWA,3209,0,0
2018,5,4,18,0,0,1,1,-18.55,27.59,-6.516,121.7,-24.83,125.1,MTWA,3214,0,0
2018,5,4,18,0,0,1,1,-18.53,27.46,-6.523,121.5,-24.86,124.9,MTWA,3218,0,0
